Site,Year,Habitat,Collection_Method,Date,Replicate,Taxon,Stage,Insect,Origin,Higher_classification,Order,Family,Common_name,Abundance,Biomass
made,2011,dry tundra,malaise trap,29-Jun-11,4,Hymenoptera sawflies,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,sawfly wasps,1,5.335737844
made,2011,dry tundra,malaise trap,29-Jun-11,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,0.186160101
made,2011,dry tundra,malaise trap,29-Jun-11,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,13,0.138505195
made,2011,dry tundra,malaise trap,2-Jul-11,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.804692534
made,2011,dry tundra,malaise trap,2-Jul-11,4,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,6,0.533106486
made,2011,dry tundra,malaise trap,2-Jul-11,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,15,7.524481231
made,2011,dry tundra,malaise trap,2-Jul-11,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,43,4.527028083
made,2011,dry tundra,malaise trap,2-Jul-11,4,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,14,13.27036227
made,2011,dry tundra,malaise trap,2-Jul-11,4,Psychodidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,2,0.109851081
made,2011,dry tundra,malaise trap,2-Jul-11,4,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,60,5.646129925
made,2011,dry tundra,malaise trap,2-Jul-11,4,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,0.721027426
made,2011,dry tundra,malaise trap,2-Jul-11,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,4,0.225560611
made,2011,dry tundra,malaise trap,2-Jul-11,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,105,9.329363499
made,2011,dry tundra,malaise trap,2-Jul-11,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.307440005
made,2011,dry tundra,malaise trap,2-Jul-11,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,3,0.3949981
made,2011,dry tundra,malaise trap,2-Jul-11,4,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,15,0.122055634
made,2011,dry tundra,malaise trap,5-Jul-11,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,17,5.766273185
made,2011,dry tundra,malaise trap,5-Jul-11,4,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,3,0.186506242
made,2011,dry tundra,malaise trap,5-Jul-11,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,142,115.6791089
made,2011,dry tundra,malaise trap,5-Jul-11,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,50,7.958891076
made,2011,dry tundra,malaise trap,5-Jul-11,4,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,55,54.22154909
made,2011,dry tundra,malaise trap,5-Jul-11,4,Psychodidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,1,0.048827581
made,2011,dry tundra,malaise trap,5-Jul-11,4,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,55,2.80558743
made,2011,dry tundra,malaise trap,5-Jul-11,4,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,5.504637458
made,2011,dry tundra,malaise trap,5-Jul-11,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,2,0.299700562
made,2011,dry tundra,malaise trap,5-Jul-11,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,119,10.57327863
made,2011,dry tundra,malaise trap,5-Jul-11,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.768646447
made,2011,dry tundra,malaise trap,5-Jul-11,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.65230374
made,2011,dry tundra,malaise trap,8-Jul-11,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.206589681
made,2011,dry tundra,malaise trap,8-Jul-11,4,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,5,0.601787939
made,2011,dry tundra,malaise trap,8-Jul-11,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,18,20.34799106
made,2011,dry tundra,malaise trap,8-Jul-11,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,0.444255405
made,2011,dry tundra,malaise trap,8-Jul-11,4,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,3,3.389247585
made,2011,dry tundra,malaise trap,8-Jul-11,4,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,15,0.732413708
made,2011,dry tundra,malaise trap,8-Jul-11,4,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,5,0.500564186
made,2011,dry tundra,malaise trap,8-Jul-11,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.324128032
made,2011,dry tundra,malaise trap,8-Jul-11,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,91,8.085448366
made,2011,dry tundra,malaise trap,8-Jul-11,4,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,2.739195353
made,2011,dry tundra,malaise trap,11-Jul-11,4,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,2,0.974032119
made,2011,dry tundra,malaise trap,11-Jul-11,4,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,2,0.097655161
made,2011,dry tundra,malaise trap,11-Jul-11,4,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,4,4.460629016
made,2011,dry tundra,malaise trap,11-Jul-11,4,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,9,1.361422345
made,2011,dry tundra,malaise trap,11-Jul-11,4,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,2,2.538793547
made,2011,dry tundra,malaise trap,11-Jul-11,4,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,9,0.639565727
made,2011,dry tundra,malaise trap,11-Jul-11,4,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.105708579
made,2011,dry tundra,malaise trap,11-Jul-11,4,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,14,1.243915133
made,2011,dry tundra,malaise trap,11-Jul-11,4,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,1,0.509069418
made,2011,dry tundra,malaise trap,8-Jun-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.480346395
made,2011,dry tundra,malaise trap,8-Jun-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,1,0.171147704
made,2011,dry tundra,malaise trap,8-Jun-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,7.14157931
made,2011,dry tundra,malaise trap,11-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.031962737
made,2011,dry tundra,malaise trap,14-Jun-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,9,3.383363394
made,2011,dry tundra,malaise trap,14-Jun-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,6,2.270707568
made,2011,dry tundra,malaise trap,14-Jun-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,2,1.499544378
made,2011,dry tundra,malaise trap,14-Jun-11,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,1.082791856
made,2011,dry tundra,malaise trap,14-Jun-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,0.208837998
made,2011,dry tundra,malaise trap,14-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,3,0.043730159
made,2011,dry tundra,malaise trap,17-Jun-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,47,17.16065675
made,2011,dry tundra,malaise trap,17-Jun-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,17,13.0125419
made,2011,dry tundra,malaise trap,17-Jun-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,16,1.774833096
made,2011,dry tundra,malaise trap,17-Jun-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,3,0.868037383
made,2011,dry tundra,malaise trap,17-Jun-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,20,2.13023742
made,2011,dry tundra,malaise trap,17-Jun-11,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,5,1.243263697
made,2011,dry tundra,malaise trap,17-Jun-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,6,5.538335298
made,2011,dry tundra,malaise trap,17-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,9,0.174924495
made,2011,dry tundra,malaise trap,20-Jun-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,5,1.932480332
made,2011,dry tundra,malaise trap,20-Jun-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,5,6.085423796
made,2011,dry tundra,malaise trap,20-Jun-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,6,0.650845086
made,2011,dry tundra,malaise trap,20-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,0.010654246
made,2011,dry tundra,malaise trap,23-Jun-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,8,3.007434128
made,2011,dry tundra,malaise trap,23-Jun-11,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,4,0.590881525
made,2011,dry tundra,malaise trap,23-Jun-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,13,7.731247864
made,2011,dry tundra,malaise trap,23-Jun-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,29,3.636328751
made,2011,dry tundra,malaise trap,23-Jun-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.049439893
made,2011,dry tundra,malaise trap,23-Jun-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,34,3.374152553
made,2011,dry tundra,malaise trap,23-Jun-11,5,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,0.922320016
made,2011,dry tundra,malaise trap,23-Jun-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,2.948033352
made,2011,dry tundra,malaise trap,23-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,4,0.042616983
made,2011,dry tundra,malaise trap,26-Jun-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,3,1.127787798
made,2011,dry tundra,malaise trap,26-Jun-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,8,6.909448615
made,2011,dry tundra,malaise trap,26-Jun-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,0.444255405
made,2011,dry tundra,malaise trap,26-Jun-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.049439893
made,2011,dry tundra,malaise trap,26-Jun-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,10,0.888510809
made,2011,dry tundra,malaise trap,26-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.021308492
made,2011,dry tundra,malaise trap,29-Jun-11,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,1,0.088851081
made,2011,dry tundra,malaise trap,29-Jun-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,13,19.34298386
made,2011,dry tundra,malaise trap,29-Jun-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1.140634981
made,2011,dry tundra,malaise trap,29-Jun-11,5,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,1,0.850454037
made,2011,dry tundra,malaise trap,29-Jun-11,5,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,2,0.109851081
made,2011,dry tundra,malaise trap,29-Jun-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,1,0.173046005
made,2011,dry tundra,malaise trap,29-Jun-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,31,4.284985315
made,2011,dry tundra,malaise trap,29-Jun-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,14,0.169181108
made,2011,dry tundra,malaise trap,2-Jul-11,5,Hymenoptera bees and wasps,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,bees,1,12.39579216
made,2011,dry tundra,malaise trap,2-Jul-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,1,0.375929266
made,2011,dry tundra,malaise trap,2-Jul-11,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,5,0.444255405
made,2011,dry tundra,malaise trap,2-Jul-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,40,37.57176953
made,2011,dry tundra,malaise trap,2-Jul-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,24,2.942059514
made,2011,dry tundra,malaise trap,2-Jul-11,5,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,8,9.317288717
made,2011,dry tundra,malaise trap,2-Jul-11,5,Psychodidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,1,0.088851081
made,2011,dry tundra,malaise trap,2-Jul-11,5,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,26,2.520171484
made,2011,dry tundra,malaise trap,2-Jul-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,7,4.846700256
made,2011,dry tundra,malaise trap,2-Jul-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,135,14.34966794
made,2011,dry tundra,malaise trap,2-Jul-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,3,1.136251459
made,2011,dry tundra,malaise trap,2-Jul-11,5,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,9,0.154902828
made,2011,dry tundra,malaise trap,5-Jul-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,4,1.334377479
made,2011,dry tundra,malaise trap,5-Jul-11,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,3,0.146482742
made,2011,dry tundra,malaise trap,5-Jul-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,143,138.931879
made,2011,dry tundra,malaise trap,5-Jul-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,23,3.715676005
made,2011,dry tundra,malaise trap,5-Jul-11,5,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,33,28.30893284
made,2011,dry tundra,malaise trap,5-Jul-11,5,Lepidoptera,A,insect,Terrestrial,Arthropoda: Insecta,Lepidoptera,x,moths,2,60.47171105
made,2011,dry tundra,malaise trap,5-Jul-11,5,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,25,1.380783515
made,2011,dry tundra,malaise trap,5-Jul-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,6,5.679464765
made,2011,dry tundra,malaise trap,5-Jul-11,5,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,2,0.555906975
made,2011,dry tundra,malaise trap,5-Jul-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,32,3.078711791
made,2011,dry tundra,malaise trap,5-Jul-11,5,Trichocera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Trichoceridae,winter crane flies,1,0.598102853
made,2011,dry tundra,malaise trap,8-Jul-11,5,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,6,2.699922769
made,2011,dry tundra,malaise trap,8-Jul-11,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,2,0.177702162
made,2011,dry tundra,malaise trap,8-Jul-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,51,24.32906646
made,2011,dry tundra,malaise trap,8-Jul-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,8,1.755919419
made,2011,dry tundra,malaise trap,8-Jul-11,5,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,3,2.240602883
made,2011,dry tundra,malaise trap,8-Jul-11,5,Psychodidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,1,0.048827581
made,2011,dry tundra,malaise trap,8-Jul-11,5,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,7,0.341793064
made,2011,dry tundra,malaise trap,8-Jul-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,6,1.038276028
made,2011,dry tundra,malaise trap,8-Jul-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,57,5.064511614
made,2011,dry tundra,malaise trap,8-Jul-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,1.005780939
made,2011,dry tundra,malaise trap,11-Jul-11,5,Simuliidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,3,1.264407515
made,2011,dry tundra,malaise trap,11-Jul-11,5,Cecidomyiidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Cecidomyiidae,gall gnats,4,0.195310322
made,2011,dry tundra,malaise trap,11-Jul-11,5,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,5,1.896230717
made,2011,dry tundra,malaise trap,11-Jul-11,5,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,18,2.513370157
made,2011,dry tundra,malaise trap,11-Jul-11,5,Ceratopogonidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,6,0.292965483
made,2011,dry tundra,malaise trap,11-Jul-11,5,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,4,0.29910546
made,2011,dry tundra,malaise trap,11-Jul-11,5,Hemiptera: Auchenorrhyncha,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.050280535
made,2011,dry tundra,malaise trap,11-Jul-11,5,Sciaridae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Sciaridae,root gnats,24,2.250164543
made,2011,dry tundra,malaise trap,11-Jul-11,5,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,1,1.463533877
made,2011,wet tundra,malaise trap,8-Jun-11,1,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,5,1.044189992
made,2011,wet tundra,malaise trap,11-Jun-11,1,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,2,2.439446553
made,2011,wet tundra,malaise trap,11-Jun-11,1,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,0.061351827
made,2011,wet tundra,malaise trap,14-Jun-11,1,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,4,1.334377479
made,2011,wet tundra,malaise trap,14-Jun-11,1,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,5,0.974696838
made,2011,wet tundra,malaise trap,14-Jun-11,1,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,8,2.23955766
made,2011,wet tundra,malaise trap,14-Jun-11,1,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,4,8.118478997
made,2011,wet tundra,malaise trap,14-Jun-11,1,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,14,0.118427741
made,2011,wet tundra,malaise trap,17-Jun-11,1,Mycetophilidae,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,Mycetophilidae,fungus gnats,26,9.20247058
made,2011,wet tundra,malaise trap,17-Jun-11,1,Brachycera,A,insect,Terrestrial,Arthropoda: Insecta,Diptera,x,higher flies,10,1.356987849
made,2011,wet tundra,malaise trap,17-Jun-11,1,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,0.282723851
made,2011,wet tundra,malaise trap,17-Jun-11,1,Hymenoptera parasitoid,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,parasitic wasps,8,0.309965675
made,2011,wet tundra,malaise trap,17-Jun-11,1,Hemiptera: Auchenorrhyncha,L,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Auchenorrhyncha,x,planthoppers & cicadas,1,0.193991983
